id,price_doc
30474,5495654.5
30475,8389220.0
30476,5525753.5
30477,5843437.0
30478,5117540.5
30479,9800494.0
30480,4412122.0
30481,4425235.5
30482,4924924.5
30483,4859052.0
30484,6649865.5
30485,5084362.0
30486,3803916.5
30487,4175460.0
30488,6448883.5
30489,6129952.0
30490,23325268.0
30491,18994786.0
30492,5952671.0
30493,13797176.0
30494,7122740.5
30495,11310782.0
30496,8382767.0
30497,8214313.5
30498,4653841.5
30499,7609565.5
30500,11631162.0
30501,7041577.5
30502,3268492.5
30503,6664820.5
30504,6052358.0
30505,11401118.0
30506,3198003.0
30507,4873806.0
30508,5430831.0
30509,7739880.0
30510,9467594.0
30511,6744543.0
30512,6598286.0
30513,4425288.5
30514,3718862.5
30515,9862328.0
30516,5888446.0
30517,11319234.0
30518,8473806.0
30519,4760489.5
30520,7295354.0
30521,5713264.0
30522,7623016.0
30523,6636382.0
30524,11075382.0
30525,10613330.0
30526,4927734.5
30527,5212203.5
30528,6933711.0
30529,6640742.5
30530,6704828.5
30531,14851452.0
30532,4904494.5
30533,10515168.0
30534,7040161.5
30535,9755026.0
30536,5901295.5
30537,11694106.0
30538,5324179.5
30539,10536194.0
30540,9907086.0
30541,5881150.5
30542,2360382.5
30543,5578870.0
30544,6925462.0
30545,8536128.0
30546,4329322.5
30547,9965190.0
30548,4790172.5
30549,5173349.0
30550,12343130.0
30551,5234102.0
30552,2068407.1
30553,7703272.0
30554,10558298.0
30555,6194862.0
30556,9517878.0
30557,7680860.5
30558,9365916.0
30559,6382912.5
30560,6145701.5
30561,7048689.0
30562,12553948.0
30563,4902223.5
30564,7289960.0
30565,7048146.5
30566,7144273.5
30567,2271270.2
30568,10404226.0
30569,9863704.0
30570,6674054.5
30571,7701987.5
30572,4966872.5
30573,6591387.5
30574,6324339.5
30575,7431686.5
30576,4973335.5
30577,4089181.0
30578,3235848.8
30579,7415352.5
30580,4612416.5
30581,5536913.5
30582,13101432.0
30583,7139411.5
30584,4620942.5
30585,2944380.5
30586,9354898.0
30587,6006415.5
30588,8243787.5
30589,7488785.5
30590,11982446.0
30591,5242888.0
30592,6858293.0
30593,8506798.0
30594,6946081.0
30595,5667720.5
30596,6819546.0
30597,6608724.5
30598,9821104.0
30599,10769768.0
30600,5342893.5
30601,6368167.5
30602,2128563.8
30603,12634114.0
30604,4699749.0
30605,6687795.0
30606,23955144.0
30607,6821124.5
30608,8716556.0
30609,6166689.0
30610,3196273.8
30611,5449281.0
30612,7321400.0
30613,8394768.0
30614,16975184.0
30615,7923413.5
30616,5578647.5
30617,9376150.0
30618,5111327.0
30619,4286882.5
30620,2899178.2
30621,9194120.0
30622,8120406.0
30623,6246669.5
30624,6830213.5
30625,8011120.5
30626,6438794.0
30627,7300043.0
30628,6505432.5
30629,5348290.5
30630,4745017.5
30631,6205985.0
30632,4243710.5
30633,5930014.0
30634,11974674.0
30635,9929930.0
30636,5523998.0
30637,9715018.0
30638,6419384.5
30639,7631279.5
30640,4794816.5
30641,8365783.5
30642,6509541.5
30643,8147624.5
30644,9821104.0
30645,7546936.5
30646,5289063.5
30647,4962204.0
30648,25250640.0
30649,2668235.5
30650,4985191.0
30651,3259038.8
30652,4563071.5
30653,8857342.0
30654,4642151.0
30655,12794324.0
30656,4109265.0
30657,6382038.0
30658,10181116.0
30659,4670248.0
30660,8837660.0
30661,6677535.5
30662,8521740.0
30663,14750648.0
30664,12304274.0
30665,6183728.0
30666,2893007.5
30667,4403950.5
30668,9246154.0
30669,4927957.0
30670,2510973.0
30671,7790217.5
30672,14750878.0
30673,10599030.0
30674,12307140.0
30675,2272350.8
30676,6926389.0
30677,4581089.5
30678,21220544.0
30679,5879462.5
30680,5411270.0
30681,2478132.0
30682,8888988.0
30683,10052402.0
30684,4729326.5
30685,7616836.5
30686,9445204.0
30687,5075430.5
30688,4515594.5
30689,15907226.0
30690,26651792.0
30691,4776885.0
30692,6295067.5
30693,11997096.0
30694,5184810.0
30695,7572427.5
30696,6826839.0
30697,12323420.0
30698,7534808.5
30699,5980770.0
30700,5007414.0
30701,9821104.0
30702,6265360.0
30703,3920492.2
30704,12307648.0
30705,9177440.0
30706,25336022.0
30707,3851005.5
30708,14603564.0
30709,6172115.5
30710,7395242.5
30711,4768042.5
30712,4136649.8
30713,6331672.0
30714,6714132.0
30715,3987572.8
30716,10049382.0
30717,6606032.5
30718,10035012.0
30719,14886772.0
30720,7230886.0
30721,5078058.5
30722,7372479.0
30723,6358524.0
30724,12304892.0
30725,6913664.0
30726,12133796.0
30727,9906292.0
30728,11076834.0
30729,3753800.8
30730,6064857.5
30731,6351489.0
30732,4642288.5
30733,9320748.0
30734,7024447.5
30735,5539485.0
30736,5869232.5
30737,7014557.0
30738,6212831.0
30739,4750522.5
30740,7077701.0
30741,11819318.0
30742,4282555.0
30743,4982084.5
30744,9441966.0
30745,7024734.0
30746,5667551.5
30747,15997334.0
30748,16154344.0
30749,5277665.0
30750,6659714.5
30751,3579888.2
30752,8432154.0
30753,10256514.0
30754,5846265.5
30755,5384077.5
30756,6571781.5
30757,5527283.0
30758,10691006.0
30759,6381476.5
30760,4929580.0
30761,9450586.0
30762,6858585.0
30763,12739338.0
30764,6178364.0
30765,5967886.5
30766,3772300.8
30767,9907316.0
30768,4709559.5
30769,7206529.5
30770,6172707.0
30771,3049309.2
30772,8531882.0
30773,8201713.5
30774,5654924.5
30775,12240108.0
30776,5988381.5
30777,6201655.5
30778,9373368.0
30779,6543214.0
30780,7713618.0
30781,6793390.5
30782,5166748.5
30783,5593484.0
30784,3667328.5
30785,5454465.0
30786,4343648.0
30787,6243134.5
30788,5864207.0
30789,7690259.0
30790,6772684.5
30791,10065864.0
30792,7143659.5
30793,11763998.0
30794,13054362.0
30795,11035422.0
30796,12450512.0
30797,14898982.0
30798,2849906.5
30799,10634008.0
30800,15184336.0
30801,6134269.5
30802,21868870.0
30803,3030498.0
30804,3736011.5
30805,14952216.0
30806,7039769.5
30807,6034657.0
30808,10668762.0
30809,5016667.0
30810,11296414.0
30811,4508372.5
30812,5625514.0
30813,5072994.5
30814,2775797.5
30815,3914934.0
30816,7955226.0
30817,2136295.0
30818,7809815.0
30819,8469140.0
30820,5226542.0
30821,24750990.0
30822,9153834.0
30823,8189839.5
30824,3676260.8
30825,5409335.0
30826,10575668.0
30827,5519276.0
30828,5849817.5
30829,5505400.5
30830,9138894.0
30831,7105608.0
30832,6017063.0
30833,5194057.0
30834,4264670.5
30835,7481446.0
30836,6682825.0
30837,5305086.0
30838,4484859.5
30839,6144669.5
30840,11429168.0
30841,13921376.0
30842,7388193.0
30843,5697170.0
30844,6866488.0
30845,9297098.0
30846,4384798.0
30847,6122393.5
30848,8645284.0
30849,4572908.5
30850,4148033.0
30851,5045975.0
30852,6815294.0
30853,4272450.5
30854,5955077.5
30855,7519268.5
30856,9170774.0
30857,2396173.8
30858,4386879.0
30859,6036669.5
30860,6081159.0
30861,9227888.0
30862,6563225.0
30863,5528761.5
30864,6536793.0
30865,9826990.0
30866,6973614.0
30867,5847620.0
30868,8758468.0
30869,5805043.5
30870,4563280.5
30871,8232152.5
30872,4897841.5
30873,3838737.8
30874,4830232.0
30875,6902899.5
30876,4927910.5
30877,10257804.0
30878,5597564.0
30879,10646764.0
30880,6248053.5
30881,2110540.8
30882,10171576.0
30883,3621248.0
30884,5667331.5
30885,5041701.5
30886,7613082.5
30887,5613991.0
30888,4468400.5
30889,5350916.5
30890,7176550.5
30891,3660759.0
30892,3724919.5
30893,4395610.0
30894,5714641.5
30895,4290881.5
30896,6507651.5
30897,7713917.5
30898,6885784.5
30899,6575055.5
30900,3576893.2
30901,6573450.0
30902,2222993.0
30903,7127619.0
30904,7992469.0
30905,5644616.5
30906,6234281.5
30907,11824304.0
30908,4225531.5
30909,13037592.0
30910,7391009.5
30911,4382709.5
30912,6557076.5
30913,17886196.0
30914,6134623.5
30915,7980811.0
30916,5724220.0
30917,8581530.0
30918,6617977.0
30919,5322446.5
30920,4897614.5
30921,3791091.2
30922,5811763.0
30923,3515811.2
30924,5286174.5
30925,14334318.0
30926,6973424.5
30927,7827196.5
30928,4544573.0
30929,5284654.0
30930,9651284.0
30931,11561702.0
30932,4963866.5
30933,4726792.5
30934,13867066.0
30935,6785541.0
30936,6902550.5
30937,9145796.0
30938,3906593.8
30939,9413732.0
30940,6376945.0
30941,6336834.0
30942,3632615.0
30943,6711791.5
30944,4960130.0
30945,3795281.2
30946,13355954.0
30947,7337870.5
30948,8687678.0
30949,6192284.5
30950,6128172.5
30951,16809810.0
30952,7537302.5
30953,10374808.0
30954,4739785.0
30955,6667428.5
30956,7205465.0
30957,5938533.0
30958,28901262.0
30959,8177616.5
30960,7721031.5
30961,9154246.0
30962,11572592.0
30963,3751581.0
30964,4598612.0
30965,6977623.5
30966,13387462.0
30967,11339266.0
30968,3535729.8
30969,3647832.5
30970,6326951.0
30971,11050244.0
30972,3710949.5
30973,5298875.5
30974,5036239.0
30975,7801203.5
30976,5274307.5
30977,6707511.0
30978,7781720.5
30979,3761968.5
30980,7104220.5
30981,5871481.0
30982,6630639.5
30983,3931851.0
30984,5667237.5
30985,3672658.0
30986,9917874.0
30987,9156062.0
30988,6369187.0
30989,7688366.0
30990,13516866.0
30991,9051362.0
30992,2886849.5
30993,7308813.5
30994,5011711.5
30995,7195518.5
30996,5666922.0
30997,7233316.5
30998,6292225.5
30999,6838998.0
31000,8446614.0
31001,6201109.5
31002,9458398.0
31003,9679118.0
31004,4096854.2
31005,2856383.0
31006,7454716.5
31007,4872397.5
31008,5353046.5
31009,6482447.0
31010,6534089.5
31011,4119796.2
31012,5844495.5
31013,7437399.0
31014,14805760.0
31015,7754998.5
31016,4094051.0
31017,9639076.0
31018,5465395.0
31019,4523451.5
31020,7185946.5
31021,12082910.0
31022,22233032.0
31023,9846158.0
31024,4759776.5
31025,6451268.5
31026,6362605.0
31027,4586904.0
31028,4120113.5
31029,7874965.5
31030,6859028.5
31031,9080652.0
31032,9605548.0
31033,8627204.0
31034,7083608.0
31035,9505386.0
31036,7042710.0
31037,26825818.0
31038,4340875.5
31039,9994262.0
31040,5622251.5
31041,4321157.5
31042,3300616.0
31043,6485292.5
31044,8615892.0
31045,7726642.0
31046,14706496.0
31047,7705916.0
31048,5995001.0
31049,5469264.5
31050,7788678.0
31051,6354662.5
31052,3834411.8
31053,17219944.0
31054,6183915.5
31055,5504315.5
31056,12389864.0
31057,5656690.5
31058,7190146.5
31059,2899821.8
31060,6984941.0
31061,6316691.0
31062,6248007.0
31063,3685523.5
31064,5001236.5
31065,10739380.0
31066,4426830.5
31067,8240454.0
31068,4195813.5
31069,4672149.5
31070,4863586.5
31071,3688518.5
31072,8366909.5
31073,2110540.8
31074,7363377.0
31075,6688630.0
31076,6542824.0
31077,5598340.0
31078,4362209.0
31079,5071796.0
31080,6598072.0
31081,2888289.5
31082,10500150.0
31083,4946564.0
31084,9628918.0
31085,11629510.0
31086,3800150.5
31087,4770232.5
31088,8141908.5
31089,6488391.5
31090,32477722.0
31091,3339143.0
31092,7090726.5
31093,6150787.0
31094,6176827.5
31095,5152104.5
31096,19647412.0
31097,9715778.0
31098,10397072.0
31099,18189136.0
31100,4778604.0
31101,4145011.2
31102,6047431.0
31103,10922598.0
31104,5232692.0
31105,9586560.0
31106,4627915.5
31107,9562354.0
31108,6853055.0
31109,5321251.0
31110,9326422.0
31111,10822968.0
31112,5848049.0
31113,3575027.8
31114,4510647.0
31115,5441953.0
31116,6386697.5
31117,6189880.5
31118,3856236.5
31119,3079491.8
31120,5348644.0
31121,6255050.0
31122,5959544.5
31123,4902160.5
31124,5403900.5
31125,12563282.0
31126,17582186.0
31127,5521686.0
31128,6159648.5
31129,5414534.5
31130,12133800.0
31131,7392653.5
31132,8772464.0
31133,10968904.0
31134,6374476.5
31135,10024752.0
31136,9440622.0
31137,4845175.0
31138,7024690.5
31139,4018579.0
31140,7009950.5
31141,7294263.5
31142,9720500.0
31143,5164101.0
31144,4040659.5
31145,5904484.0
31146,5143517.5
31147,13110554.0
31148,6138341.0
31149,2246549.0
31150,8377427.0
31151,4825360.5
31152,8047546.5
31153,5285222.5
31154,16273954.0
31155,6298255.5
31156,9069026.0
31157,3993905.2
31158,9302468.0
31159,5993393.0
31160,5532489.5
31161,3693481.0
31162,4725349.5
31163,5741184.5
31164,6079110.5
31165,6321887.0
31166,5637225.5
31167,7583503.5
31168,11208468.0
31169,7910153.0
31170,5821311.0
31171,11587810.0
31172,5257890.0
31173,10407168.0
31174,10281830.0
31175,16407668.0
31176,5023398.5
31177,8339386.0
31178,4301081.0
31179,4635569.5
31180,4210253.0
31181,10523186.0
31182,6944732.5
31183,8119601.5
31184,5376210.0
31185,4098829.0
31186,8464768.0
31187,3602129.2
31188,4905333.0
31189,4939733.5
31190,7333082.5
31191,12494434.0
31192,3711642.5
31193,5471383.0
31194,10916702.0
31195,7688073.5
31196,5164977.0
31197,14925910.0
31198,5881574.0
31199,6544948.5
31200,10657452.0
31201,3979571.5
31202,3872811.2
31203,6280853.0
31204,3575016.8
31205,8452052.0
31206,5723257.0
31207,4233658.0
31208,4730953.0
31209,4425096.0
31210,5840892.0
31211,7521994.0
31212,5027165.0
31213,10738456.0
31214,6649571.0
31215,4894512.0
31216,5667237.5
31217,7041138.0
31218,8176762.0
31219,3603043.8
31220,7361630.0
31221,3887884.2
31222,6915842.5
31223,9698624.0
31224,7202983.5
31225,12068886.0
31226,6143650.0
31227,9436218.0
31228,10430056.0
31229,4594657.5
31230,5777790.0
31231,3984446.0
31232,6799199.0
31233,6396058.0
31234,6452965.0
31235,5312980.0
31236,6323353.5
31237,10893120.0
31238,6598072.0
31239,12237342.0
31240,6529980.5
31241,6236121.5
31242,7061470.5
31243,3798925.0
31244,7090074.0
31245,7901721.0
31246,10518830.0
31247,5542372.5
31248,7034881.0
31249,9739992.0
31250,5630777.0
31251,7021536.0
31252,6241949.0
31253,8820538.0
31254,5896878.0
31255,12239948.0
31256,6511533.5
31257,5063462.5
31258,9188478.0
31259,11030600.0
31260,7701015.0
31261,24158836.0
31262,5644616.5
31263,6107920.5
31264,3783119.5
31265,10752766.0
31266,7841063.5
31267,3938875.5
31268,4179517.0
31269,8176231.0
31270,4080768.0
31271,5370049.5
31272,15903190.0
31273,7631103.0
31274,5799487.5
31275,6382394.5
31276,5670028.0
31277,4984646.0
31278,14160526.0
31279,15007942.0
31280,7531158.0
31281,6941805.0
31282,11979388.0
31283,6216740.5
31284,3980382.2
31285,5376149.5
31286,7355523.0
31287,9904698.0
31288,4433485.0
31289,9110202.0
31290,5975011.0
31291,6374102.5
31292,3864909.5
31293,7007325.5
31294,3807768.0
31295,18195138.0
31296,9717028.0
31297,7787628.0
31298,3738909.5
31299,9730882.0
31300,6891470.0
31301,6147198.5
31302,5067108.0
31303,8310897.5
31304,6947289.0
31305,8826478.0
31306,3166729.2
31307,6135409.0
31308,8022341.5
31309,8518682.0
31310,61330170.0
31311,5243001.5
31312,5614780.5
31313,12313386.0
31314,6441988.0
31315,9879628.0
31316,11679784.0
31317,18196732.0
31318,8555372.0
31319,6551721.0
31320,6019349.5
31321,7205600.5
31322,7301522.5
31323,7790158.5
31324,6692541.5
31325,6188490.5
31326,5265552.0
31327,7885421.5
31328,13978556.0
31329,5325510.5
31330,11491504.0
31331,8515168.0
31332,5845130.5
31333,5132429.5
31334,4135470.2
31335,8490642.0
31336,8656358.0
31337,7045396.0
31338,4354171.5
31339,4720355.5
31340,7123687.0
31341,9724988.0
31342,4999710.0
31343,3648935.5
31344,4219773.5
31345,5035364.0
31346,3773463.0
31347,8589386.0
31348,11550454.0
31349,10785678.0
31350,3495588.0
31351,5527855.5
31352,9850050.0
31353,4926271.0
31354,7096499.0
31355,9300154.0
31356,4319053.0
31357,5158990.0
31358,2669836.5
31359,6419249.5
31360,9334718.0
31361,4755386.5
31362,9988418.0
31363,5296772.0
31364,3632450.5
31365,3823985.0
31366,6759117.5
31367,9761692.0
