id,price_doc
30474,5387505.5
30475,8359611.5
30476,5947911.0
30477,5882948.5
30478,5017702.0
30479,9681442.0
30480,4421190.5
30481,4377856.0
30482,4796734.5
30483,4418841.0
30484,6605144.5
30485,5005941.5
30486,3422002.8
30487,4332565.5
30488,6138062.0
30489,5897982.0
30490,22809770.0
30491,16005236.0
30492,6097643.5
30493,15561484.0
30494,7184545.0
30495,11225600.0
30496,7832368.5
30497,9269196.0
30498,4423428.5
30499,6629240.5
30500,12677452.0
30501,6773004.5
30502,3271021.5
30503,5934971.0
30504,6190175.0
30505,11310664.0
30506,3262481.2
30507,4998719.0
30508,5845787.0
30509,7844538.0
30510,9852798.0
30511,6061830.0
30512,6539767.5
30513,4421190.5
30514,4637689.5
30515,9809766.0
30516,5795328.0
30517,12109856.0
30518,7041822.5
30519,4634123.5
30520,6553666.5
30521,5686085.0
30522,8163835.0
30523,6254672.5
30524,9910842.0
30525,9874908.0
30526,4993664.0
30527,5138922.5
30528,6317896.5
30529,6583552.0
30530,6891514.0
30531,12566062.0
30532,4886155.0
30533,10461342.0
30534,7158653.5
30535,9858428.0
30536,5669293.0
30537,12688282.0
30538,4930885.5
30539,11350122.0
30540,9852798.0
30541,7653747.5
30542,2564062.2
30543,5485116.5
30544,7073074.0
30545,8860270.0
30546,4221984.0
30547,9799592.0
30548,4525734.0
30549,5249933.5
30550,11250726.0
30551,5223179.0
30552,2171507.0
30553,7636549.0
30554,11259276.0
30555,6295706.0
30556,9633970.0
30557,8255992.5
30558,8816882.0
30559,7564594.5
30560,6137565.0
30561,7050161.5
30562,12611706.0
30563,4427145.0
30564,7185824.0
30565,7369606.5
30566,7258862.0
30567,2564062.2
30568,11087670.0
30569,9314108.0
30570,6760495.5
30571,7905911.5
30572,4993664.0
30573,6605144.5
30574,6410886.0
30575,7553606.0
30576,4541945.5
30577,5229529.0
30578,3355097.0
30579,7253325.5
30580,5530270.0
30581,5213526.5
30582,11845938.0
30583,7158653.5
30584,4498214.5
30585,2771580.2
30586,9612514.0
30587,5936195.0
30588,7132512.5
30589,7857412.0
30590,11147520.0
30591,5118851.5
30592,6673529.0
30593,7832368.5
30594,5987770.5
30595,6660272.5
30596,6447779.5
30597,6605144.5
30598,9879484.0
30599,12757276.0
30600,5045644.0
30601,6474925.5
30602,2564062.2
30603,12230036.0
30604,4527382.0
30605,6907843.5
30606,17969480.0
30607,6944482.0
30608,8298740.5
30609,5897982.0
30610,3153266.5
30611,5845787.0
30612,7506558.0
30613,8077543.5
30614,18717266.0
30615,7647091.5
30616,5845787.0
30617,9208822.0
30618,4895332.5
30619,4311678.0
30620,3111244.5
30621,9583168.0
30622,8896232.0
30623,6094386.5
30624,6746425.0
30625,7753519.5
30626,6832363.5
30627,7600858.0
30628,6605144.5
30629,4911957.0
30630,4632709.0
30631,6374180.0
30632,4034306.8
30633,5790347.5
30634,10390336.0
30635,9852798.0
30636,5685111.0
30637,9852798.0
30638,6483910.0
30639,8395490.0
30640,4827767.5
30641,7993196.0
30642,5950254.0
30643,7985504.0
30644,9879484.0
30645,7649875.0
30646,5311281.5
30647,4703889.5
30648,26621454.0
30649,3090740.8
30650,4971816.5
30651,3355097.0
30652,4827767.5
30653,7307150.5
30654,4698770.5
30655,14443938.0
30656,3920703.5
30657,6463623.5
30658,9125924.0
30659,5174271.5
30660,8290364.0
30661,6345105.0
30662,9103720.0
30663,12096702.0
30664,11588542.0
30665,5897982.0
30666,3467437.5
30667,4361075.5
30668,9153596.0
30669,4923521.0
30670,2751579.8
30671,8301633.5
30672,14611926.0
30673,11124880.0
30674,11237746.0
30675,2564062.2
30676,7534007.0
30677,5013154.5
30678,20079164.0
30679,6388207.5
30680,5793532.0
30681,2332078.8
30682,7842764.5
30683,10051202.0
30684,5824540.0
30685,7602565.0
30686,9809766.0
30687,5005941.5
30688,5008108.5
30689,15964474.0
30690,26989252.0
30691,4843387.0
30692,6206387.5
30693,11944874.0
30694,6271074.5
30695,6659190.0
30696,6711426.5
30697,11925540.0
30698,7627640.0
30699,5773955.5
30700,4993664.0
30701,9879484.0
30702,6313666.0
30703,3945712.8
30704,12477172.0
30705,9378350.0
30706,21769204.0
30707,3956143.2
30708,14858114.0
30709,6147389.5
