id,price_doc
30474,15305456.0
30475,7837604.0
30476,31518340.0
30477,8618763.0
30478,11551155.0
30479,19098842.0
30480,8606194.0
30481,8605479.0
30482,8776756.0
30483,12462497.0
30484,15373136.0
30485,11235008.0
30486,9383110.0
30487,9165185.0
30488,6810748.0
30489,9248063.0
30490,25865258.0
30491,27722164.0
30492,8448390.0
30493,28702092.0
30494,11396786.0
30495,20940298.0
30496,8760223.0
30497,10855318.0
30498,19481046.0
30499,12675092.0
30500,16196334.0
30501,13538935.0
30502,7147183.5
30503,20835208.0
30504,42956060.0
30505,12910253.0
30506,4863374.5
30507,10714589.0
30508,7828264.0
30509,15529638.0
30510,13468925.0
30511,17364716.0
30512,13901117.0
30513,9846070.0
30514,5992385.5
30515,14399564.0
30516,7787435.0
30517,19101998.0
30518,32422636.0
30519,27837032.0
30520,17096146.0
30521,17773912.0
30522,11377104.0
30523,16404876.0
30524,28823994.0
30525,88366020.0
30526,11315990.0
30527,9242626.0
30528,14095549.0
30529,15998744.0
30530,17073468.0
30531,21377716.0
30532,9990762.0
30533,24646858.0
30534,10783373.0
30535,13358407.0
30536,8109583.5
30537,23428052.0
30538,33686364.0
30539,9915280.0
30540,13998225.0
30541,19699146.0
30542,4391259.5
30543,35732896.0
30544,14975153.0
30545,37393884.0
30546,8328458.0
30547,16479139.0
30548,9068030.0
30549,8215733.0
30550,14587844.0
30551,10277272.0
30552,4370230.0
30553,16101029.0
30554,15738586.0
30555,8672708.0
30556,18302120.0
30557,11458420.0
30558,13954068.0
30559,36463396.0
30560,64120240.0
30561,18586110.0
30562,21380240.0
30563,10546501.0
30564,11837126.0
30565,8203595.5
30566,8352105.0
30567,3980658.5
30568,28653084.0
30569,29806788.0
30570,18719310.0
30571,16705218.0
30572,10598435.0
30573,13603696.0
30574,12434912.0
30575,40138988.0
30576,9220217.0
30577,12177605.0
30578,4967078.5
30579,21557442.0
30580,34343212.0
30581,31026574.0
30582,20818788.0
30583,11046448.0
30584,35528084.0
30585,9419082.0
30586,14173847.0
30587,8059793.5
30588,31609512.0
30589,13053296.0
30590,19960106.0
30591,16597361.0
30592,16599906.0
30593,8743064.0
30594,9284967.0
30595,33336864.0
30596,7504616.5
30597,13816311.0
30598,14002207.0
30599,16765939.0
30600,11697154.0
30601,24619758.0
30602,4606938.0
30603,14193532.0
30604,28800898.0
30605,15539888.0
30606,18198152.0
30607,26415592.0
30608,10310740.0
30609,9360437.0
30610,6516229.0
30611,8749726.0
30612,19547028.0
30613,15786905.0
30614,21234108.0
30615,17043824.0
30616,8774495.0
30617,16188876.0
30618,17937324.0
30619,10727013.0
30620,4923427.5
30621,22314638.0
30622,28572906.0
30623,21834852.0
30624,9393077.0
30625,11559898.0
30626,20743414.0
30627,19158180.0
30628,15877241.0
30629,22132902.0
30630,10422028.0
30631,10661037.0
30632,8787455.0
30633,19871770.0
30634,16019098.0
30635,13976106.0
30636,12933189.0
30637,14015419.0
30638,16654626.0
30639,22431860.0
30640,8767859.0
30641,7767153.0
30642,20599788.0
30643,17118160.0
30644,14009224.0
30645,12212040.0
30646,19861982.0
30647,8516990.0
30648,35089404.0
30649,4821745.5
30650,23804916.0
30651,4531613.5
30652,8400205.0
30653,15407798.0
30654,7329110.0
30655,34262496.0
30656,9104779.0
30657,18780958.0
30658,20172158.0
30659,11127135.0
30660,20944976.0
30661,15491060.0
30662,12662539.0
30663,11514939.0
30664,30767486.0
30665,9070956.0
30666,4730205.5
30667,8608443.0
30668,17096940.0
30669,8723178.0
30670,6230583.5
30671,11881479.0
30672,35115730.0
30673,18161406.0
30674,21406132.0
30675,4417527.5
30676,11445052.0
30677,38398550.0
30678,15862126.0
30679,18180204.0
30680,8778326.0
30681,6544184.0
30682,16148000.0
30683,14016013.0
30684,36650556.0
30685,12621025.0
30686,14914176.0
30687,10820438.0
30688,8078402.0
30689,32647036.0
30690,34906744.0
30691,35110730.0
30692,29901756.0
30693,19669572.0
30694,49710532.0
30695,12586214.0
30696,30066780.0
30697,27286944.0
30698,19671904.0
30699,15586156.0
30700,11370905.0
30701,13940710.0
30702,19966546.0
30703,7355564.5
30704,20551508.0
30705,24657146.0
30706,34079884.0
30707,4769755.0
30708,18956194.0
30709,14417061.0
30710,11606350.0
30711,7261989.5
30712,10072101.0
30713,63227524.0
30714,18824666.0
30715,6633983.0
30716,14010615.0
30717,13957969.0
30718,13473587.0
30719,13917367.0
30720,14078733.0
30721,45891980.0
30722,9803518.0
30723,7475540.5
30724,14446386.0
30725,16168516.0
30726,20203424.0
30727,14041960.0
30728,14346083.0
30729,4676019.0
30730,18214548.0
30731,7839171.0
30732,18575542.0
30733,16672419.0
30734,15000848.0
30735,9697323.0
30736,8689660.0
30737,21023706.0
30738,30689956.0
30739,5382714.0
30740,10427326.0
30741,14834343.0
30742,10202728.0
30743,10467374.0
30744,12959641.0
30745,13369288.0
30746,9832281.0
30747,31548492.0
30748,15474772.0
30749,13546111.0
30750,11528940.0
30751,7505661.5
30752,15321528.0
30753,15980768.0
30754,24276200.0
30755,4732558.0
30756,9991480.0
30757,11288755.0
30758,18827696.0
30759,18051730.0
30760,4476325.0
30761,24571708.0
30762,8194262.5
30763,20296502.0
30764,7150871.5
30765,13764024.0
30766,7105460.5
30767,21300192.0
30768,43888780.0
30769,11930649.0
30770,7739330.5
30771,6800137.0
30772,21321390.0
30773,8121609.5
30774,7892600.5
30775,22681352.0
30776,12885710.0
30777,8726518.0
30778,20271216.0
30779,14602276.0
30780,14240383.0
30781,15146225.0
30782,11183979.0
30783,9047307.0
30784,7477678.5
30785,16526484.0
30786,9747686.0
30787,8578548.0
30788,9960201.0
30789,15315548.0
30790,41332692.0
30791,14791803.0
30792,14649937.0
30793,18854880.0
30794,21494346.0
30795,22896412.0
30796,9321696.0
30797,20535634.0
30798,5558696.0
30799,18413070.0
30800,16997654.0
30801,8720803.0
30802,20281204.0
30803,10799055.0
30804,10270787.0
30805,26526046.0
30806,14144484.0
30807,15150595.0
30808,20653912.0
30809,7258856.5
30810,27107212.0
30811,9587891.0
30812,23726262.0
30813,19006994.0
30814,6721632.5
30815,9270436.0
30816,21791546.0
30817,4453306.0
30818,16407256.0
30819,18355192.0
